year,raceName,driverFullname,constructorName,position,stop,milliseconds
2018,German Grand Prix,Max Verstappen,Red Bull,4,3.0,19087.0
2018,British Grand Prix,Max Verstappen,Red Bull,\N,1.0,28458.0
2018,British Grand Prix,Kimi Räikkönen,Ferrari,3,2.0,28985.0
2018,British Grand Prix,Daniel Ricciardo,Red Bull,5,1.0,28194.0
2018,British Grand Prix,Daniel Ricciardo,Red Bull,5,2.0,28001.0
2018,British Grand Prix,Fernando Alonso,McLaren,8,1.0,28669.0
2018,British Grand Prix,Fernando Alonso,McLaren,8,2.0,28085.0
2018,British Grand Prix,Stoffel Vandoorne,McLaren,11,1.0,28284.0
2018,British Grand Prix,Stoffel Vandoorne,McLaren,11,2.0,28658.0
2018,French Grand Prix,Stoffel Vandoorne,McLaren,12,1.0,24399.0
2018,Monaco Grand Prix,Stoffel Vandoorne,McLaren,14,1.0,26817.0
2018,Monaco Grand Prix,Stoffel Vandoorne,McLaren,14,2.0,25438.0
2018,Monaco Grand Prix,Fernando Alonso,McLaren,\N,1.0,24241.0
2018,Monaco Grand Prix,Max Verstappen,Red Bull,9,1.0,24111.0
2018,Spanish Grand Prix,Stoffel Vandoorne,McLaren,\N,1.0,27416.0
2018,Monaco Grand Prix,Daniel Ricciardo,Red Bull,1,1.0,24542.0
2018,Monaco Grand Prix,Sebastian Vettel,Ferrari,2,1.0,23964.0
2018,Monaco Grand Prix,Kimi Räikkönen,Ferrari,4,1.0,24263.0
2018,Canadian Grand Prix,Sebastian Vettel,Ferrari,1,1.0,23529.0
2018,Canadian Grand Prix,Max Verstappen,Red Bull,3,1.0,23137.0
2018,French Grand Prix,Max Verstappen,Red Bull,2,1.0,24395.0
2018,French Grand Prix,Kimi Räikkönen,Ferrari,3,1.0,24289.0
2018,French Grand Prix,Sebastian Vettel,Ferrari,5,1.0,32612.0
2018,French Grand Prix,Sebastian Vettel,Ferrari,5,2.0,31029.0
2018,Canadian Grand Prix,Fernando Alonso,McLaren,\N,1.0,23099.0
2018,French Grand Prix,Daniel Ricciardo,Red Bull,4,1.0,24309.0
2018,Canadian Grand Prix,Daniel Ricciardo,Red Bull,4,1.0,23279.0
2018,Canadian Grand Prix,Kimi Räikkönen,Ferrari,6,1.0,23645.0
2018,Canadian Grand Prix,Stoffel Vandoorne,McLaren,16,1.0,41008.0
2018,Canadian Grand Prix,Stoffel Vandoorne,McLaren,16,2.0,23537.0
2019,Italian Grand Prix,Carlos Sainz,McLaren,\N,1.0,27010.0
2019,Singapore Grand Prix,Alexander Albon,Red Bull,6,1.0,28606.0
2019,Singapore Grand Prix,Charles Leclerc,Ferrari,2,1.0,29168.0
2019,Singapore Grand Prix,Max Verstappen,Red Bull,3,1.0,28846.0
2019,Singapore Grand Prix,Lando Norris,McLaren,7,1.0,30397.0
2019,Singapore Grand Prix,Sebastian Vettel,Ferrari,1,1.0,29384.0
2019,Italian Grand Prix,Alexander Albon,Red Bull,6,1.0,29830.0
2019,Italian Grand Prix,Max Verstappen,Red Bull,8,1.0,31211.0
2019,Italian Grand Prix,Max Verstappen,Red Bull,8,2.0,24303.0
2019,Italian Grand Prix,Lando Norris,McLaren,10,1.0,24311.0
2019,Italian Grand Prix,Sebastian Vettel,Ferrari,13,1.0,32443.0
2019,Italian Grand Prix,Sebastian Vettel,Ferrari,13,2.0,31851.0
2019,Italian Grand Prix,Sebastian Vettel,Ferrari,13,3.0,24376.0
2019,Russian Grand Prix,Lando Norris,McLaren,8,1.0,29290.0
2019,Russian Grand Prix,Sebastian Vettel,Ferrari,\N,1.0,29860.0
2019,Russian Grand Prix,Carlos Sainz,McLaren,6,1.0,30103.0
2019,Russian Grand Prix,Alexander Albon,Red Bull,5,1.0,29854.0
2019,Russian Grand Prix,Charles Leclerc,Ferrari,3,2.0,29401.0
2019,Singapore Grand Prix,Carlos Sainz,McLaren,12,2.0,30623.0
2019,Russian Grand Prix,Charles Leclerc,Ferrari,3,1.0,29548.0
2019,Russian Grand Prix,Max Verstappen,Red Bull,4,1.0,29978.0
2019,Italian Grand Prix,Charles Leclerc,Ferrari,1,1.0,23833.0
2019,Belgian Grand Prix,Carlos Sainz,McLaren,\N,1.0,59291.0
2019,German Grand Prix,Charles Leclerc,Ferrari,\N,1.0,20361.0
2019,German Grand Prix,Charles Leclerc,Ferrari,\N,2.0,22102.0
2019,German Grand Prix,Charles Leclerc,Ferrari,\N,3.0,20317.0
2019,German Grand Prix,Lando Norris,McLaren,\N,1.0,21402.0
2019,Hungarian Grand Prix,Max Verstappen,Red Bull,2,1.0,21705.0
2019,Hungarian Grand Prix,Max Verstappen,Red Bull,2,2.0,21164.0
2019,Hungarian Grand Prix,Sebastian Vettel,Ferrari,3,1.0,24819.0
2019,German Grand Prix,Lando Norris,McLaren,\N,2.0,20242.0
2019,German Grand Prix,Pierre Gasly,Red Bull,14,4.0,20012.0
2019,German Grand Prix,Pierre Gasly,Red Bull,14,1.0,29667.0
2019,German Grand Prix,Pierre Gasly,Red Bull,14,2.0,19875.0
2019,German Grand Prix,Pierre Gasly,Red Bull,14,3.0,20552.0
2019,Hungarian Grand Prix,Charles Leclerc,Ferrari,4,1.0,21575.0
2019,Hungarian Grand Prix,Carlos Sainz,McLaren,5,1.0,21832.0
2019,Hungarian Grand Prix,Pierre Gasly,Red Bull,6,1.0,22104.0
2019,Belgian Grand Prix,Lando Norris,McLaren,11,1.0,23182.0
2019,Belgian Grand Prix,Alexander Albon,Red Bull,5,1.0,22506.0
2019,Belgian Grand Prix,Sebastian Vettel,Ferrari,4,2.0,22786.0
2019,Hungarian Grand Prix,Lando Norris,McLaren,9,1.0,26066.0
2019,Belgian Grand Prix,Charles Leclerc,Ferrari,1,1.0,22449.0
2019,Belgian Grand Prix,Sebastian Vettel,Ferrari,4,1.0,22863.0
2019,Abu Dhabi Grand Prix,Charles Leclerc,Ferrari,3,2.0,21274.0
2019,Brazilian Grand Prix,Lando Norris,McLaren,8,1.0,23381.0
2019,Brazilian Grand Prix,Lando Norris,McLaren,8,2.0,23355.0
2019,Brazilian Grand Prix,Max Verstappen,Red Bull,1,1.0,22818.0
2019,Brazilian Grand Prix,Max Verstappen,Red Bull,1,2.0,22657.0
2019,Brazilian Grand Prix,Max Verstappen,Red Bull,1,3.0,22593.0
2019,Brazilian Grand Prix,Carlos Sainz,McLaren,3,1.0,22770.0
2019,Brazilian Grand Prix,Alexander Albon,Red Bull,14,1.0,23073.0
2019,Brazilian Grand Prix,Alexander Albon,Red Bull,14,2.0,23071.0
2019,Abu Dhabi Grand Prix,Lando Norris,McLaren,8,1.0,22974.0
2019,Abu Dhabi Grand Prix,Carlos Sainz,McLaren,10,1.0,21928.0
2019,Abu Dhabi Grand Prix,Carlos Sainz,McLaren,10,2.0,21466.0
2019,Abu Dhabi Grand Prix,Alexander Albon,Red Bull,6,1.0,22028.0
2019,Abu Dhabi Grand Prix,Sebastian Vettel,Ferrari,5,1.0,25771.0
2019,Brazilian Grand Prix,Sebastian Vettel,Ferrari,17,1.0,23039.0
2019,Brazilian Grand Prix,Sebastian Vettel,Ferrari,17,2.0,23138.0
2019,Brazilian Grand Prix,Charles Leclerc,Ferrari,18,1.0,22966.0
2019,Brazilian Grand Prix,Charles Leclerc,Ferrari,18,2.0,23042.0
2019,Abu Dhabi Grand Prix,Max Verstappen,Red Bull,2,1.0,21023.0
2019,Abu Dhabi Grand Prix,Charles Leclerc,Ferrari,3,1.0,21697.0
2019,Abu Dhabi Grand Prix,Sebastian Vettel,Ferrari,5,2.0,21858.0
2019,Mexican Grand Prix,Sebastian Vettel,Ferrari,2,1.0,21862.0
2019,Mexican Grand Prix,Charles Leclerc,Ferrari,4,1.0,22002.0
2019,Mexican Grand Prix,Charles Leclerc,Ferrari,4,2.0,25786.0
2019,Mexican Grand Prix,Alexander Albon,Red Bull,5,1.0,22192.0
2019,Mexican Grand Prix,Alexander Albon,Red Bull,5,2.0,22003.0
2019,Japanese Grand Prix,Sebastian Vettel,Ferrari,2,1.0,24032.0
2019,Japanese Grand Prix,Sebastian Vettel,Ferrari,2,2.0,23213.0
2019,Japanese Grand Prix,Alexander Albon,Red Bull,4,1.0,23354.0
2019,Japanese Grand Prix,Alexander Albon,Red Bull,4,2.0,23301.0
2019,Japanese Grand Prix,Carlos Sainz,McLaren,5,1.0,23476.0
2019,Japanese Grand Prix,Charles Leclerc,Ferrari,6,1.0,30502.0
2019,Japanese Grand Prix,Charles Leclerc,Ferrari,6,2.0,23580.0
2019,Japanese Grand Prix,Charles Leclerc,Ferrari,6,3.0,23280.0
2019,Japanese Grand Prix,Lando Norris,McLaren,11,1.0,25347.0
2019,Japanese Grand Prix,Lando Norris,McLaren,11,2.0,23949.0
2019,Mexican Grand Prix,Max Verstappen,Red Bull,6,1.0,24493.0
2019,United States Grand Prix,Max Verstappen,Red Bull,3,2.0,23444.0
2019,United States Grand Prix,Charles Leclerc,Ferrari,4,1.0,29157.0
2019,United States Grand Prix,Charles Leclerc,Ferrari,4,2.0,23844.0
2019,United States Grand Prix,Alexander Albon,Red Bull,5,1.0,34100.0
2019,United States Grand Prix,Alexander Albon,Red Bull,5,2.0,23213.0
2019,United States Grand Prix,Alexander Albon,Red Bull,5,3.0,23705.0
2019,United States Grand Prix,Lando Norris,McLaren,7,1.0,24678.0
2019,United States Grand Prix,Lando Norris,McLaren,7,2.0,25776.0
2019,United States Grand Prix,Carlos Sainz,McLaren,8,1.0,24784.0
2019,United States Grand Prix,Max Verstappen,Red Bull,3,1.0,23716.0
2019,Mexican Grand Prix,Carlos Sainz,McLaren,13,1.0,22241.0
2019,Mexican Grand Prix,Carlos Sainz,McLaren,13,2.0,22179.0
2019,Azerbaijan Grand Prix,Charles Leclerc,Ferrari,5,1.0,20382.0
2019,Azerbaijan Grand Prix,Charles Leclerc,Ferrari,5,2.0,19857.0
2019,Azerbaijan Grand Prix,Carlos Sainz,McLaren,7,1.0,19755.0
2019,Azerbaijan Grand Prix,Lando Norris,McLaren,8,1.0,19819.0
2019,Azerbaijan Grand Prix,Lando Norris,McLaren,8,2.0,22080.0
2019,Azerbaijan Grand Prix,Max Verstappen,Red Bull,4,1.0,20973.0
2019,Azerbaijan Grand Prix,Sebastian Vettel,Ferrari,3,1.0,19981.0
2019,Chinese Grand Prix,Carlos Sainz,McLaren,14,1.0,45878.0
2019,Chinese Grand Prix,Carlos Sainz,McLaren,14,2.0,22532.0
2019,Chinese Grand Prix,Lando Norris,McLaren,18,1.0,50738.0
2019,Chinese Grand Prix,Lando Norris,McLaren,18,2.0,33638.0
2019,Chinese Grand Prix,Lando Norris,McLaren,18,3.0,22524.0
2019,Spanish Grand Prix,Carlos Sainz,McLaren,8,2.0,21545.0
2019,Spanish Grand Prix,Max Verstappen,Red Bull,3,1.0,22417.0
2019,Spanish Grand Prix,Max Verstappen,Red Bull,3,2.0,22540.0
2019,Spanish Grand Prix,Sebastian Vettel,Ferrari,4,1.0,23746.0
2019,Spanish Grand Prix,Sebastian Vettel,Ferrari,4,2.0,21643.0
2019,Spanish Grand Prix,Charles Leclerc,Ferrari,5,1.0,23646.0
2019,Spanish Grand Prix,Charles Leclerc,Ferrari,5,2.0,21638.0
2019,Spanish Grand Prix,Pierre Gasly,Red Bull,6,1.0,22563.0
2019,Spanish Grand Prix,Pierre Gasly,Red Bull,6,2.0,22095.0
2019,Spanish Grand Prix,Carlos Sainz,McLaren,8,1.0,21468.0
2019,Spanish Grand Prix,Lando Norris,McLaren,\N,1.0,21579.0
2019,Bahrain Grand Prix,Charles Leclerc,Ferrari,3,1.0,24518.0
2019,Bahrain Grand Prix,Charles Leclerc,Ferrari,3,2.0,24358.0
2019,Bahrain Grand Prix,Max Verstappen,Red Bull,4,2.0,26729.0
2019,Bahrain Grand Prix,Sebastian Vettel,Ferrari,5,1.0,24228.0
2019,Bahrain Grand Prix,Sebastian Vettel,Ferrari,5,2.0,24212.0
2019,Bahrain Grand Prix,Sebastian Vettel,Ferrari,5,3.0,34193.0
2019,Bahrain Grand Prix,Lando Norris,McLaren,6,1.0,24175.0
2019,Bahrain Grand Prix,Lando Norris,McLaren,6,2.0,24717.0
2019,Bahrain Grand Prix,Max Verstappen,Red Bull,4,1.0,24199.0
2019,Australian Grand Prix,Max Verstappen,Red Bull,3,1.0,21157.0
2019,Australian Grand Prix,Sebastian Vettel,Ferrari,4,1.0,21995.0
2019,Australian Grand Prix,Charles Leclerc,Ferrari,5,1.0,22306.0
2019,Australian Grand Prix,Pierre Gasly,Red Bull,11,1.0,21269.0
2019,Australian Grand Prix,Lando Norris,McLaren,12,1.0,21627.0
2019,Bahrain Grand Prix,Pierre Gasly,Red Bull,8,1.0,27557.0
2019,Bahrain Grand Prix,Pierre Gasly,Red Bull,8,2.0,24484.0
2019,Chinese Grand Prix,Sebastian Vettel,Ferrari,3,1.0,22749.0
2019,Chinese Grand Prix,Sebastian Vettel,Ferrari,3,2.0,22316.0
2019,Chinese Grand Prix,Max Verstappen,Red Bull,4,1.0,23223.0
2019,Chinese Grand Prix,Max Verstappen,Red Bull,4,2.0,22365.0
2019,Chinese Grand Prix,Charles Leclerc,Ferrari,5,1.0,22921.0
2019,Chinese Grand Prix,Charles Leclerc,Ferrari,5,2.0,24227.0
2019,Chinese Grand Prix,Pierre Gasly,Red Bull,6,1.0,22301.0
2019,Chinese Grand Prix,Pierre Gasly,Red Bull,6,2.0,22722.0
2019,Chinese Grand Prix,Pierre Gasly,Red Bull,6,3.0,22408.0
2019,Bahrain Grand Prix,Carlos Sainz,McLaren,\N,3.0,24985.0
2019,Bahrain Grand Prix,Carlos Sainz,McLaren,\N,1.0,45543.0
2019,Bahrain Grand Prix,Carlos Sainz,McLaren,\N,2.0,25034.0
2019,British Grand Prix,Charles Leclerc,Ferrari,3,1.0,28558.0
2019,British Grand Prix,Charles Leclerc,Ferrari,3,2.0,28348.0
2019,British Grand Prix,Pierre Gasly,Red Bull,4,1.0,27905.0
2019,British Grand Prix,Max Verstappen,Red Bull,5,1.0,27827.0
2019,British Grand Prix,Max Verstappen,Red Bull,5,2.0,27950.0
2019,British Grand Prix,Carlos Sainz,McLaren,6,1.0,27980.0
2019,British Grand Prix,Lando Norris,McLaren,11,1.0,28275.0
2019,British Grand Prix,Lando Norris,McLaren,11,2.0,27919.0
2019,Austrian Grand Prix,Max Verstappen,Red Bull,1,1.0,21110.0
2019,Austrian Grand Prix,Charles Leclerc,Ferrari,2,1.0,21878.0
2019,Austrian Grand Prix,Sebastian Vettel,Ferrari,4,1.0,25236.0
2019,Austrian Grand Prix,Sebastian Vettel,Ferrari,4,2.0,22251.0
2019,Austrian Grand Prix,Lando Norris,McLaren,6,1.0,21547.0
2019,Austrian Grand Prix,Pierre Gasly,Red Bull,7,1.0,22239.0
2019,Austrian Grand Prix,Carlos Sainz,McLaren,8,1.0,21266.0
2019,British Grand Prix,Sebastian Vettel,Ferrari,16,1.0,28021.0
2019,British Grand Prix,Sebastian Vettel,Ferrari,16,2.0,38468.0
2019,German Grand Prix,Carlos Sainz,McLaren,5,3.0,20711.0
2019,Monaco Grand Prix,Sebastian Vettel,Ferrari,2,1.0,24483.0
2019,German Grand Prix,Carlos Sainz,McLaren,5,2.0,19964.0
2019,German Grand Prix,Max Verstappen,Red Bull,1,1.0,22358.0
2019,German Grand Prix,Max Verstappen,Red Bull,1,2.0,19640.0
2019,German Grand Prix,Max Verstappen,Red Bull,1,3.0,21472.0
2019,German Grand Prix,Max Verstappen,Red Bull,1,4.0,19327.0
2019,German Grand Prix,Max Verstappen,Red Bull,1,5.0,19062.0
2019,German Grand Prix,Sebastian Vettel,Ferrari,2,1.0,20094.0
2019,German Grand Prix,Carlos Sainz,McLaren,5,1.0,23363.0
2019,German Grand Prix,Sebastian Vettel,Ferrari,2,2.0,20768.0
2019,German Grand Prix,Sebastian Vettel,Ferrari,2,4.0,21256.0
2019,German Grand Prix,Sebastian Vettel,Ferrari,2,5.0,19586.0
2019,German Grand Prix,Sebastian Vettel,Ferrari,2,3.0,22058.0
2019,Canadian Grand Prix,Max Verstappen,Red Bull,5,1.0,23426.0
2019,Canadian Grand Prix,Pierre Gasly,Red Bull,8,1.0,23485.0
2019,Canadian Grand Prix,Carlos Sainz,McLaren,11,1.0,24727.0
2019,French Grand Prix,Charles Leclerc,Ferrari,3,1.0,30203.0
2019,French Grand Prix,Max Verstappen,Red Bull,4,1.0,30118.0
2019,French Grand Prix,Sebastian Vettel,Ferrari,5,1.0,30044.0
2019,French Grand Prix,Sebastian Vettel,Ferrari,5,2.0,30468.0
2019,Canadian Grand Prix,Sebastian Vettel,Ferrari,2,1.0,23782.0
2019,Monaco Grand Prix,Max Verstappen,Red Bull,4,1.0,24011.0
2019,Monaco Grand Prix,Pierre Gasly,Red Bull,5,1.0,24161.0
2019,Monaco Grand Prix,Pierre Gasly,Red Bull,5,2.0,23858.0
2019,Monaco Grand Prix,Carlos Sainz,McLaren,6,1.0,23795.0
2019,Canadian Grand Prix,Charles Leclerc,Ferrari,3,1.0,23732.0
2019,Monaco Grand Prix,Lando Norris,McLaren,11,1.0,25026.0
2019,Monaco Grand Prix,Charles Leclerc,Ferrari,\N,1.0,25964.0
2019,Monaco Grand Prix,Charles Leclerc,Ferrari,\N,2.0,25705.0
2019,French Grand Prix,Carlos Sainz,McLaren,6,1.0,29920.0
2019,French Grand Prix,Lando Norris,McLaren,9,1.0,30576.0
2019,French Grand Prix,Pierre Gasly,Red Bull,10,1.0,30228.0
2020,Portuguese Grand Prix,Sebastian Vettel,Ferrari,10,1.0,26666.0
2020,Portuguese Grand Prix,Alexander Albon,Red Bull,12,1.0,26287.0
2020,Portuguese Grand Prix,Alexander Albon,Red Bull,12,2.0,25882.0
2020,Portuguese Grand Prix,Lando Norris,McLaren,13,1.0,34807.0
2020,Portuguese Grand Prix,Lando Norris,McLaren,13,2.0,27750.0
2020,Portuguese Grand Prix,Carlos Sainz,McLaren,6,1.0,27299.0
2020,Turkish Grand Prix,Sebastian Vettel,Ferrari,3,1.0,24022.0
2020,Turkish Grand Prix,Sebastian Vettel,Ferrari,3,2.0,25401.0
2020,Portuguese Grand Prix,Max Verstappen,Red Bull,3,1.0,26394.0
2020,Turkish Grand Prix,Charles Leclerc,Ferrari,4,1.0,24275.0
2020,Portuguese Grand Prix,Charles Leclerc,Ferrari,4,1.0,26940.0
2020,Eifel Grand Prix,Lando Norris,McLaren,\N,1.0,21991.0
2020,Eifel Grand Prix,Alexander Albon,Red Bull,\N,1.0,23562.0
2020,Emilia Romagna Grand Prix,Charles Leclerc,Ferrari,5,1.0,30243.0
2020,Eifel Grand Prix,Sebastian Vettel,Ferrari,11,2.0,24366.0
2020,Emilia Romagna Grand Prix,Carlos Sainz,McLaren,7,1.0,29950.0
2020,Emilia Romagna Grand Prix,Carlos Sainz,McLaren,7,2.0,30614.0
2020,Emilia Romagna Grand Prix,Max Verstappen,Red Bull,\N,1.0,29427.0
2020,Emilia Romagna Grand Prix,Alexander Albon,Red Bull,15,2.0,29552.0
2020,Emilia Romagna Grand Prix,Alexander Albon,Red Bull,15,1.0,29770.0
2020,Emilia Romagna Grand Prix,Sebastian Vettel,Ferrari,12,2.0,29934.0
2020,Emilia Romagna Grand Prix,Sebastian Vettel,Ferrari,12,1.0,40497.0
2020,Emilia Romagna Grand Prix,Lando Norris,McLaren,8,2.0,30203.0
2020,Emilia Romagna Grand Prix,Lando Norris,McLaren,8,1.0,29683.0
2020,Eifel Grand Prix,Sebastian Vettel,Ferrari,11,1.0,22616.0
2020,Russian Grand Prix,Lando Norris,McLaren,15,1.0,37108.0
2020,Tuscan Grand Prix,Sebastian Vettel,Ferrari,10,6.0,1266590.0
2020,Tuscan Grand Prix,Sebastian Vettel,Ferrari,10,5.0,22489.0
2020,Tuscan Grand Prix,Sebastian Vettel,Ferrari,10,4.0,22995.0
2020,Tuscan Grand Prix,Sebastian Vettel,Ferrari,10,3.0,1449513.0
2020,Tuscan Grand Prix,Sebastian Vettel,Ferrari,10,1.0,33583.0
2020,Tuscan Grand Prix,Sebastian Vettel,Ferrari,10,2.0,17516.0
2020,Russian Grand Prix,Charles Leclerc,Ferrari,6,1.0,30261.0
2020,Russian Grand Prix,Max Verstappen,Red Bull,2,1.0,28748.0
2020,Eifel Grand Prix,Max Verstappen,Red Bull,2,1.0,22106.0
2020,Eifel Grand Prix,Max Verstappen,Red Bull,2,2.0,22568.0
2020,Eifel Grand Prix,Carlos Sainz,McLaren,5,1.0,22641.0
2020,Eifel Grand Prix,Carlos Sainz,McLaren,5,2.0,22503.0
2020,Eifel Grand Prix,Charles Leclerc,Ferrari,7,1.0,22560.0
2020,Eifel Grand Prix,Charles Leclerc,Ferrari,7,2.0,23111.0
2020,Turkish Grand Prix,Charles Leclerc,Ferrari,4,2.0,23687.0
2020,Russian Grand Prix,Alexander Albon,Red Bull,10,1.0,30211.0
2020,Russian Grand Prix,Sebastian Vettel,Ferrari,13,1.0,29395.0
2020,Russian Grand Prix,Lando Norris,McLaren,15,2.0,31368.0
2020,Turkish Grand Prix,Carlos Sainz,McLaren,5,1.0,23910.0
2020,Turkish Grand Prix,Max Verstappen,Red Bull,6,1.0,24256.0
2020,Sakhir Grand Prix,Lando Norris,McLaren,10,1.0,24885.0
2020,Sakhir Grand Prix,Lando Norris,McLaren,10,2.0,24245.0
2020,Sakhir Grand Prix,Sebastian Vettel,Ferrari,12,1.0,26216.0
2020,Sakhir Grand Prix,Sebastian Vettel,Ferrari,12,2.0,28080.0
2020,Tuscan Grand Prix,Charles Leclerc,Ferrari,8,5.0,1285145.0
2020,Sakhir Grand Prix,Sebastian Vettel,Ferrari,12,3.0,24809.0
2020,Sakhir Grand Prix,Alexander Albon,Red Bull,6,2.0,23645.0
2020,Sakhir Grand Prix,Alexander Albon,Red Bull,6,1.0,23874.0
2020,Sakhir Grand Prix,Carlos Sainz,McLaren,4,1.0,24162.0
2020,Sakhir Grand Prix,Carlos Sainz,McLaren,4,2.0,24853.0
2020,Abu Dhabi Grand Prix,Charles Leclerc,Ferrari,13,1.0,22178.0
2020,Abu Dhabi Grand Prix,Sebastian Vettel,Ferrari,14,1.0,22040.0
2020,Abu Dhabi Grand Prix,Carlos Sainz,McLaren,6,1.0,22140.0
2020,Abu Dhabi Grand Prix,Max Verstappen,Red Bull,1,1.0,21289.0
2020,Abu Dhabi Grand Prix,Alexander Albon,Red Bull,4,1.0,21508.0
2020,Abu Dhabi Grand Prix,Lando Norris,McLaren,5,1.0,21840.0
2020,Turkish Grand Prix,Carlos Sainz,McLaren,5,2.0,23537.0
2020,Bahrain Grand Prix,Max Verstappen,Red Bull,2,1.0,1164529.0
2020,Bahrain Grand Prix,Max Verstappen,Red Bull,2,2.0,24622.0
2020,Bahrain Grand Prix,Max Verstappen,Red Bull,2,3.0,26950.0
2020,Turkish Grand Prix,Max Verstappen,Red Bull,6,2.0,22518.0
2020,Turkish Grand Prix,Max Verstappen,Red Bull,6,3.0,22787.0
2020,Turkish Grand Prix,Alexander Albon,Red Bull,7,1.0,22602.0
2020,Turkish Grand Prix,Alexander Albon,Red Bull,7,2.0,22490.0
2020,Turkish Grand Prix,Lando Norris,McLaren,8,1.0,22684.0
2020,Turkish Grand Prix,Lando Norris,McLaren,8,2.0,23686.0
2020,Bahrain Grand Prix,Max Verstappen,Red Bull,2,4.0,23906.0
2020,Bahrain Grand Prix,Alexander Albon,Red Bull,3,1.0,1161607.0
2020,Bahrain Grand Prix,Alexander Albon,Red Bull,3,3.0,23848.0
2020,Bahrain Grand Prix,Charles Leclerc,Ferrari,10,3.0,24855.0
2020,Bahrain Grand Prix,Sebastian Vettel,Ferrari,13,1.0,1157042.0
2020,Bahrain Grand Prix,Sebastian Vettel,Ferrari,13,2.0,24774.0
2020,Bahrain Grand Prix,Sebastian Vettel,Ferrari,13,3.0,25444.0
2020,Bahrain Grand Prix,Charles Leclerc,Ferrari,10,2.0,25199.0
2020,Bahrain Grand Prix,Charles Leclerc,Ferrari,10,1.0,1154255.0
2020,Bahrain Grand Prix,Lando Norris,McLaren,4,1.0,1153898.0
2020,Bahrain Grand Prix,Lando Norris,McLaren,4,2.0,24679.0
2020,Bahrain Grand Prix,Lando Norris,McLaren,4,3.0,24666.0
2020,Bahrain Grand Prix,Carlos Sainz,McLaren,5,1.0,1157291.0
2020,Bahrain Grand Prix,Carlos Sainz,McLaren,5,2.0,24511.0
2020,Bahrain Grand Prix,Carlos Sainz,McLaren,5,3.0,25502.0
2020,Bahrain Grand Prix,Alexander Albon,Red Bull,3,2.0,24172.0
2020,Tuscan Grand Prix,Charles Leclerc,Ferrari,8,4.0,23367.0
2020,Russian Grand Prix,Alexander Albon,Red Bull,10,2.0,30111.0
2020,Tuscan Grand Prix,Charles Leclerc,Ferrari,8,1.0,17516.0
2020,British Grand Prix,Max Verstappen,Red Bull,2,1.0,28208.0
2020,British Grand Prix,Max Verstappen,Red Bull,2,2.0,28273.0
2020,Hungarian Grand Prix,Sebastian Vettel,Ferrari,6,1.0,28286.0
2020,Hungarian Grand Prix,Sebastian Vettel,Ferrari,6,2.0,21880.0
2020,Hungarian Grand Prix,Carlos Sainz,McLaren,9,1.0,27131.0
2020,British Grand Prix,Charles Leclerc,Ferrari,3,1.0,29520.0
2020,Hungarian Grand Prix,Carlos Sainz,McLaren,9,2.0,22438.0
2020,Hungarian Grand Prix,Charles Leclerc,Ferrari,11,1.0,22266.0
2020,Hungarian Grand Prix,Charles Leclerc,Ferrari,11,2.0,22564.0
2020,Hungarian Grand Prix,Lando Norris,McLaren,13,1.0,23012.0
2020,Hungarian Grand Prix,Lando Norris,McLaren,13,2.0,22742.0
2020,Hungarian Grand Prix,Alexander Albon,Red Bull,5,2.0,22174.0
2020,70th Anniversary Grand Prix,Charles Leclerc,Ferrari,4,1.0,29419.0
2020,70th Anniversary Grand Prix,Alexander Albon,Red Bull,5,1.0,28417.0
2020,70th Anniversary Grand Prix,Alexander Albon,Red Bull,5,2.0,27858.0
2020,70th Anniversary Grand Prix,Lando Norris,McLaren,9,1.0,27949.0
2020,70th Anniversary Grand Prix,Lando Norris,McLaren,9,2.0,28874.0
2020,70th Anniversary Grand Prix,Max Verstappen,Red Bull,1,2.0,28986.0
2020,70th Anniversary Grand Prix,Max Verstappen,Red Bull,1,1.0,29115.0
2020,British Grand Prix,Alexander Albon,Red Bull,8,1.0,28834.0
2020,British Grand Prix,Alexander Albon,Red Bull,8,2.0,33308.0
2020,British Grand Prix,Sebastian Vettel,Ferrari,10,1.0,29439.0
2020,British Grand Prix,Lando Norris,McLaren,5,1.0,30289.0
2020,British Grand Prix,Carlos Sainz,McLaren,13,2.0,36278.0
2020,British Grand Prix,Carlos Sainz,McLaren,13,1.0,28487.0
2020,Hungarian Grand Prix,Alexander Albon,Red Bull,5,1.0,23046.0
2020,Austrian Grand Prix,Sebastian Vettel,Ferrari,10,1.0,22231.0
2020,Austrian Grand Prix,Sebastian Vettel,Ferrari,10,2.0,22738.0
2020,Austrian Grand Prix,Sebastian Vettel,Ferrari,10,3.0,19330.0
2020,Austrian Grand Prix,Alexander Albon,Red Bull,13,1.0,21279.0
2020,Austrian Grand Prix,Alexander Albon,Red Bull,13,2.0,21842.0
2020,Austrian Grand Prix,Alexander Albon,Red Bull,13,3.0,17035.0
2020,Tuscan Grand Prix,Charles Leclerc,Ferrari,8,3.0,23469.0
2020,Austrian Grand Prix,Charles Leclerc,Ferrari,2,1.0,22756.0
2020,Austrian Grand Prix,Charles Leclerc,Ferrari,2,2.0,21972.0
2020,Austrian Grand Prix,Charles Leclerc,Ferrari,2,3.0,18748.0
2020,Austrian Grand Prix,Lando Norris,McLaren,3,1.0,23637.0
2020,Austrian Grand Prix,Lando Norris,McLaren,3,2.0,21921.0
